#separator \x09
#set_separator	,
#empty_field	(empty)
#unset_field	-
#path	conn
#open	2026-03-20-12-22-24
#fields	ts	uid	id.orig_h	id.orig_p	id.resp_h	id.resp_p	proto	service	duration	orig_bytes	resp_bytes	conn_state	local_orig	local_resp	missed_bytes	history	orig_pkts	orig_ip_bytes	resp_pkts	resp_ip_bytes	tunnel_parents	ip_proto
#types	time	string	addr	port	addr	port	enum	string	interval	count	count	string	bool	bool	count	string	count	count	count	count	set[string]	count
1774024092.387323	CJSt6m13NdzSnWk23l	10.124.150.192	52104	10.124.150.11	2040	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024092.387328	C92JhR3E48wmAdqgij	10.124.150.192	52104	10.124.150.11	24444	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024092.387333	Ca9JYw46FjuG0U1bE9	10.124.150.192	52104	10.124.150.11	1124	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024092.387339	CMnpuZKXP8j5kO9a8	10.124.150.192	52104	10.124.150.11	1063	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024092.387344	C4gjhW3UhNvbyMEbHc	10.124.150.192	52104	10.124.150.11	8181	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024092.393234	C0Tki4EcV1IEd6Z86	10.124.150.192	52104	10.124.150.11	524	tcp	-	0.000020	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024092.393263	CJUMGC3bjGljJo0gqb	10.124.150.192	52104	10.124.150.11	1123	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024092.393267	CAgPs84OPE7za3pP76	10.124.150.192	52104	10.124.150.11	6389	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024092.393272	CGaXnUmZVVTxV6Bgf	10.124.150.192	52104	10.124.150.11	9485	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024092.393276	Cyk9J73WvefAR4lAl7	10.124.150.192	52104	10.124.150.11	23502	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024092.393280	CMj4tZ1FWM23AtyLUk	10.124.150.192	52104	10.124.150.11	2381	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024092.393284	CTg2Er4rvXWTf2yDP5	10.124.150.192	52104	10.124.150.11	6156	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024092.393288	CuNIjl23ixA99ksMEg	10.124.150.192	52104	10.124.150.11	20031	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024092.393291	C9TpFQnw5xLzRnJm8	10.124.150.192	52104	10.124.150.11	3370	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024092.393295	CijAPJ3TxQJYKEVgKl	10.124.150.192	52104	10.124.150.11	8085	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024092.393299	C8PE6E3Cpeejo83mI5	10.124.150.192	52104	10.124.150.11	2190	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024092.393303	CVFmHzHkgfE01uyr3	10.124.150.192	52104	10.124.150.11	1234	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024092.393307	CsRXNi4SsLb2rcwIKc	10.124.150.192	52104	10.124.150.11	416	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024092.393310	Cup9vX2IOafGUdoKWk	10.124.150.192	52104	10.124.150.11	4126	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024092.645453	CJ8xsF4paAFrF3uuAd	10.124.150.192	52104	10.124.150.11	903	tcp	-	0.000022	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024092.645485	CaVY0n38wzk1ybgD8	10.124.150.192	52104	10.124.150.11	2006	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024092.658464	CpkYwt1E4nkBFnWR01	10.124.150.192	52104	10.124.150.11	12345	tcp	-	0.000020	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024092.658494	Cxi6eu3x8Fg6PKo50l	10.124.150.192	52104	10.124.150.11	3323	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024092.658499	CDkz0d10K4KDFSmYbj	10.124.150.192	52104	10.124.150.11	6565	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024092.659915	Cg0ZL32iulJ986CJH7	10.124.150.192	52104	10.124.150.11	3580	tcp	-	0.000016	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024092.663878	CwnXTm34xy7r661Gn	10.124.150.192	52104	10.124.150.11	100	tcp	-	0.000020	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024092.663908	CKjDXg4C0ana2aTaIa	10.124.150.192	52104	10.124.150.11	1021	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024092.663912	CsRnM4s8STmp4Htr7	10.124.150.192	52104	10.124.150.11	722	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024092.663917	CzYmt74JT1KaQGf7S2	10.124.150.192	52104	10.124.150.11	714	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024092.663921	CJNuF31LIAojbRgSJ4	10.124.150.192	52104	10.124.150.11	2135	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024092.663925	Cso9j35HJMXy45nW2	10.124.150.192	52104	10.124.150.11	1091	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024092.663929	CqFZKk44SmXdljDbp	10.124.150.192	52104	10.124.150.11	2638	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024092.663933	C9JR7Y3rxwRmD9P0L4	10.124.150.192	52104	10.124.150.11	9898	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024092.663937	CUBI53127UwUwtOEml	10.124.150.192	52104	10.124.150.11	2967	tcp	-	0.000002	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024092.663942	Cosc5M1tjJGj9CUMH9	10.124.150.192	52104	10.124.150.11	9415	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024092.663946	COHTIXPcBYE393UNj	10.124.150.192	52104	10.124.150.11	1089	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024092.663950	CXaHAr4lQEJxtRgb7h	10.124.150.192	52104	10.124.150.11	16012	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024092.663954	CpPddnAUNV8trI4wl	10.124.150.192	52104	10.124.150.11	2909	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
1774024092.663958	CP1yNp1WNJMJlUy3w9	10.124.150.192	52104	10.124.150.11	1060	tcp	-	0.000001	0	0	REJ	T	T	0	Sr	1	44	1	40	-	6
